TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,REGION_RATING_CLIENT
0,Revolving loans,F,45000,202500,Pensioner,Secondary / secondary special,Married,-20256,2
1,Cash loans,F,90000,298512,Pensioner,Secondary / secondary special,Married,-23577,2
0,Cash loans,F,157500,790434,Pensioner,Secondary / secondary special,Married,-22703,2
0,Cash loans,F,427500,1739470.5,Working,Higher education,Civil marriage,-16674,2
0,Cash loans,F,157500,904500,Commercial associate,Higher education,Married,-14232,2
0,Cash loans,F,112500,156384,Working,Secondary / secondary special,Separated,-13635,2
0,Cash loans,F,247500,1236816,Commercial associate,Secondary / secondary special,Married,-14133,2
0,Cash loans,F,81000,516069,State servant,Secondary / secondary special,Married,-14608,2
0,Cash loans,M,225000,450000,Working,Secondary / secondary special,Married,-14813,2
0,Cash loans,F,360000,755190,Pensioner,Secondary / secondary special,Civil marriage,-20968,1
0,Cash loans,F,202500,942300,State servant,Higher education,Married,-15528,2
0,Cash loans,F,76500,187704,Pensioner,Secondary / secondary special,Married,-20287,2
0,Cash loans,F,360000,1535553,Commercial associate,Higher education,Married,-12072,2
1,Cash loans,F,315000,533709,Pensioner,Secondary / secondary special,Married,-20298,2
0,Cash loans,F,112500,112500,Working,Secondary / secondary special,Married,-17034,2
0,Cash loans,M,135000,545040,Working,Secondary / secondary special,Married,-15783,2
0,Cash loans,M,202500,515529,Working,Secondary / secondary special,Single / not married,-13067,2
0,Cash loans,M,225000,900000,Commercial associate,Secondary / secondary special,Married,-11278,2
0,Cash loans,F,360000,601470,Commercial associate,Higher education,Single / not married,-10307,1
0,Cash loans,F,135000,610335,Commercial associate,Secondary / secondary special,Married,-15517,2
1,Cash loans,F,117000,319981.5,Working,Secondary / secondary special,Civil marriage,-12395,2
0,Revolving loans,M,315000,900000,State servant,Secondary / secondary special,Married,-13297,1
0,Revolving loans,F,90000,270000,Commercial associate,Secondary / secondary special,Married,-17222,2
0,Cash loans,F,270000,1075500,Commercial associate,Higher education,Married,-10979,2
0,Cash loans,M,70200,284400,Pensioner,Lower secondary,Married,-23797,2
0,Cash loans,M,292500,1350000,Commercial associate,Secondary / secondary special,Single / not married,-12056,1
0,Cash loans,M,112500,808650,Pensioner,Secondary / secondary special,Married,-22172,2
0,Cash loans,F,72000,1113840,Commercial associate,Secondary / secondary special,Married,-16020,2
0,Cash loans,M,126000,254700,Working,Secondary / secondary special,Single / not married,-8775,2
0,Cash loans,F,45000,254700,Working,Secondary / secondary special,Married,-13949,2
0,Cash loans,F,90000,765000,Pensioner,Secondary / secondary special,Married,-20305,2
0,Revolving loans,F,270000,1350000,Pensioner,Higher education,Civil marriage,-21025,1
0,Cash loans,M,211500,144000,Working,Higher education,Civil marriage,-15142,2
0,Revolving loans,F,405000,540000,Commercial associate,Higher education,Separated,-16195,2
0,Cash loans,M,675000,239850,Pensioner,Secondary / secondary special,Married,-25117,2
0,Cash loans,F,36000,225000,Pensioner,Secondary / secondary special,Married,-20921,3
0,Cash loans,F,49500,257391,Pensioner,Secondary / secondary special,Widow,-19401,2
0,Cash loans,F,90000,553806,Pensioner,Secondary / secondary special,Civil marriage,-20663,1
0,Cash loans,F,67500,942300,State servant,Secondary / secondary special,Married,-19186,2
1,Cash loans,F,45000,315000,Working,Secondary / secondary special,Married,-15180,3
0,Cash loans,M,202500,521280,Working,Secondary / secondary special,Married,-13044,2
0,Cash loans,M,180000,1303812,Commercial associate,Secondary / secondary special,Civil marriage,-15050,2
0,Cash loans,F,225000,641043,Commercial associate,Secondary / secondary special,Civil marriage,-18297,1
0,Cash loans,M,180000,436032,Working,Secondary / secondary special,Married,-17344,2
0,Cash loans,M,87007.5,135000,Commercial associate,Secondary / secondary special,Single / not married,-8022,2
0,Cash loans,F,180000,283419,Working,Secondary / secondary special,Single / not married,-9920,2
0,Revolving loans,F,247500,225000,Working,Secondary / secondary special,Separated,-19848,3
0,Cash loans,F,112500,808650,Working,Secondary / secondary special,Civil marriage,-18048,2
0,Cash loans,F,112500,1288350,Working,Secondary / secondary special,Married,-16909,2
0,Cash loans,F,292500,900000,State servant,Secondary / secondary special,Married,-15380,3
1,Cash loans,M,180000,640080,Working,Secondary / secondary special,Civil marriage,-16059,3
0,Cash loans,F,112500,548770.5,Pensioner,Secondary / secondary special,Widow,-23642,2
0,Cash loans,F,144000,888840,State servant,Secondary / secondary special,Separated,-16799,1
0,Cash loans,M,292500,405000,Working,Secondary / secondary special,Married,-14683,2
0,Cash loans,F,225000,648000,State servant,Higher education,Single / not married,-18708,2
0,Cash loans,F,90000,178290,Commercial associate,Secondary / secondary special,Married,-10307,2
0,Cash loans,M,247500,490495.5,Working,Higher education,Civil marriage,-18057,2
0,Cash loans,M,72000,152820,Pensioner,Secondary / secondary special,Married,-23104,2
0,Cash loans,F,315000,1339884,Working,Secondary / secondary special,Separated,-18837,2
0,Cash loans,F,90000,166500,Commercial associate,Secondary / secondary special,Married,-18663,2
0,Cash loans,F,121500,1406880,Working,Secondary / secondary special,Married,-19672,3
0,Cash loans,F,130500,152820,Pensioner,Secondary / secondary special,Married,-23284,2
0,Cash loans,M,135000,127350,Working,Secondary / secondary special,Married,-11692,2
0,Cash loans,F,135000,1078200,State servant,Secondary / secondary special,Separated,-11315,2
0,Revolving loans,F,202500,135000,Working,Incomplete higher,Civil marriage,-14165,2
0,Cash loans,F,157500,942300,Working,Secondary / secondary special,Single / not married,-16953,2
0,Cash loans,M,112500,544491,Working,Secondary / secondary special,Single / not married,-14697,2
0,Cash loans,F,270000,1696500,Working,Higher education,Married,-12789,2
0,Cash loans,M,112500,675000,Working,Secondary / secondary special,Married,-17966,2
0,Cash loans,F,135000,358443,Commercial associate,Secondary / secondary special,Married,-17253,2
0,Revolving loans,F,81000,225000,Working,Secondary / secondary special,Widow,-15739,2
0,Cash loans,F,166500,808650,Working,Secondary / secondary special,Separated,-17183,2
0,Cash loans,F,31500,225000,Pensioner,Lower secondary,Widow,-21414,2
0,Cash loans,F,135000,175896,Commercial associate,Secondary / secondary special,Married,-16427,2
0,Revolving loans,M,810000,675000,Commercial associate,Higher education,Civil marriage,-13310,1
0,Cash loans,M,54000,215865,Pensioner,Secondary / secondary special,Married,-24626,2
0,Cash loans,F,45000,135000,Working,Secondary / secondary special,Married,-16015,2
0,Cash loans,M,112500,254700,Working,Secondary / secondary special,Single / not married,-9120,2
0,Revolving loans,M,112500,337500,Working,Higher education,Single / not married,-19452,2
0,Cash loans,M,90000,450000,Working,Higher education,Married,-9978,2
0,Cash loans,M,180000,765000,Pensioner,Secondary / secondary special,Married,-19840,2
0,Cash loans,M,58500,223884,Pensioner,Higher education,Civil marriage,-24493,1
0,Cash loans,F,121500,274500,Working,Incomplete higher,Single / not married,-9381,2
1,Cash loans,F,135000,251280,Working,Secondary / secondary special,Civil marriage,-15569,2
0,Cash loans,F,90000,1078200,Working,Secondary / secondary special,Separated,-12866,1
0,Cash loans,M,202500,332473.5,Pensioner,Secondary / secondary special,Separated,-21288,2
0,Cash loans,F,72000,284400,Pensioner,Secondary / secondary special,Married,-20916,2
0,Cash loans,F,135000,1354500,Working,Secondary / secondary special,Married,-18392,2
0,Revolving loans,F,157500,900000,Working,Secondary / secondary special,Separated,-14087,3
0,Cash loans,M,135000,1354500,Commercial associate,Higher education,Married,-10806,3
0,Cash loans,M,157500,187704,Working,Secondary / secondary special,Single / not married,-12198,2
0,Cash loans,F,117000,135000,Working,Secondary / secondary special,Married,-15517,2
0,Revolving loans,F,99000,225000,Working,Secondary / secondary special,Married,-19718,2
0,Cash loans,F,324000,320382,Working,Secondary / secondary special,Separated,-16120,2
0,Cash loans,F,67500,112500,Working,Secondary / secondary special,Married,-20056,2
0,Cash loans,F,72900,545040,Pensioner,Lower secondary,Single / not married,-23173,2
0,Cash loans,M,292500,590337,Commercial associate,Secondary / secondary special,Married,-19037,2
0,Cash loans,F,184500,450000,Working,Higher education,Married,-22825,2
0,Cash loans,F,90000,103500,Working,Secondary / secondary special,Married,-17783,2
0,Cash loans,F,67500,71955,Pensioner,Secondary / secondary special,Separated,-22203,2
0,Cash loans,M,117000,284400,Working,Secondary / secondary special,Single / not married,-8757,2
0,Cash loans,F,67500,284400,Pensioner,Secondary / secondary special,Married,-24072,2
1,Cash loans,F,144000,281493,Working,Secondary / secondary special,Married,-12802,3
0,Cash loans,F,135000,781920,Commercial associate,Secondary / secondary special,Married,-10388,2
0,Cash loans,M,112500,143910,Commercial associate,Higher education,Single / not married,-8747,2
0,Cash loans,M,76500,720000,Pensioner,Higher education,Married,-22906,3
0,Cash loans,F,135000,454500,Pensioner,Secondary / secondary special,Married,-22418,2
0,Cash loans,M,67500,761067,Working,Secondary / secondary special,Single / not married,-15463,3
0,Cash loans,F,49500,135000,Commercial associate,Secondary / secondary special,Married,-13324,2
1,Cash loans,M,180000,314055,Working,Higher education,Single / not married,-10635,2
0,Cash loans,F,157500,454500,Working,Lower secondary,Married,-14446,2
0,Cash loans,F,135000,364428,Commercial associate,Secondary / secondary special,Married,-15680,2
0,Cash loans,F,112500,206280,Working,Higher education,Married,-14284,3
0,Cash loans,F,157500,1436850,Working,Secondary / secondary special,Married,-18698,2
0,Cash loans,F,54000,95940,Working,Secondary / secondary special,Married,-15972,2
0,Cash loans,M,76950,239850,Pensioner,Secondary / secondary special,Married,-22820,2
0,Revolving loans,M,450000,270000,Working,Secondary / secondary special,Married,-14286,1
0,Cash loans,F,720000,1800000,Pensioner,Secondary / secondary special,Married,-23563,1
0,Revolving loans,F,90000,225000,State servant,Secondary / secondary special,Married,-15342,2
0,Cash loans,M,67500,706500,Working,Secondary / secondary special,Married,-15785,2
0,Cash loans,M,135000,67500,Working,Secondary / secondary special,Married,-18781,2
0,Cash loans,F,45000,135000,State servant,Secondary / secondary special,Married,-19590,3
0,Revolving loans,M,360000,180000,Commercial associate,Incomplete higher,Single / not married,-9387,1
0,Cash loans,M,112500,153504,Pensioner,Secondary / secondary special,Married,-23374,2
0,Cash loans,F,90000,239850,Working,Secondary / secondary special,Married,-18262,3
0,Cash loans,M,148500,799299,Commercial associate,Secondary / secondary special,Married,-14289,2
0,Cash loans,F,42750,50940,Pensioner,Secondary / secondary special,Married,-23426,3
0,Cash loans,F,157500,177768,Working,Secondary / secondary special,Separated,-12833,2
0,Cash loans,F,126000,592560,Working,Secondary / secondary special,Single / not married,-11452,2
0,Cash loans,F,202500,852088.5,Commercial associate,Higher education,Married,-19414,1
0,Cash loans,F,184500,1288350,Working,Secondary / secondary special,Married,-22010,2
0,Cash loans,F,157500,296280,Working,Higher education,Married,-19278,2
0,Cash loans,M,180000,497520,Working,Secondary / secondary special,Married,-18149,2
1,Cash loans,F,112500,432661.5,Working,Secondary / secondary special,Separated,-18124,2
0,Cash loans,F,202500,755190,Working,Secondary / secondary special,Married,-18986,2
0,Cash loans,F,130500,679500,Working,Secondary / secondary special,Married,-14340,2
0,Cash loans,F,90000,545040,Working,Higher education,Married,-10054,2
0,Cash loans,F,135000,550980,Working,Higher education,Married,-11165,3
0,Cash loans,F,81000,284400,Pensioner,Secondary / secondary special,Separated,-23917,1
0,Cash loans,F,67500,284400,Commercial associate,Incomplete higher,Civil marriage,-9226,2
0,Cash loans,F,126000,651600,Commercial associate,Incomplete higher,Married,-13104,2
0,Cash loans,F,135000,225000,Working,Secondary / secondary special,Married,-22319,2
0,Revolving loans,F,67500,270000,Working,Secondary / secondary special,Married,-7716,2
0,Cash loans,F,247500,1258650,Pensioner,Secondary / secondary special,Married,-21670,2
0,Revolving loans,F,135000,225000,Commercial associate,Secondary / secondary special,Married,-14760,1
0,Cash loans,M,202500,1724220,Working,Secondary / secondary special,Married,-10028,2
0,Cash loans,F,90000,203760,Pensioner,Secondary / secondary special,Widow,-23340,2
0,Cash loans,M,135000,590337,Working,Secondary / secondary special,Married,-19764,2
0,Cash loans,F,112500,544491,Pensioner,Secondary / secondary special,Separated,-20119,1
1,Cash loans,F,283500,900000,Pensioner,Secondary / secondary special,Widow,-22417,2
0,Cash loans,F,90000,884124,Pensioner,Secondary / secondary special,Married,-21701,2
0,Cash loans,F,112500,700830,Pensioner,Secondary / secondary special,Widow,-22155,2
0,Cash loans,F,360000,1580863.5,Working,Higher education,Married,-11721,1
0,Cash loans,M,180000,1042560,Working,Secondary / secondary special,Married,-9997,2
0,Cash loans,F,117000,687600,State servant,Secondary / secondary special,Civil marriage,-9109,2
0,Cash loans,M,270000,1377000,Working,Secondary / secondary special,Married,-15022,2
0,Cash loans,F,675000,508495.5,Pensioner,Higher education,Married,-22776,2
0,Revolving loans,F,225000,495000,State servant,Higher education,Married,-15321,3
0,Revolving loans,F,202500,585000,Commercial associate,Secondary / secondary special,Married,-13431,2
0,Cash loans,F,270000,528633,Commercial associate,Higher education,Married,-19088,2
0,Cash loans,M,144000,497520,Working,Secondary / secondary special,Civil marriage,-12427,2
0,Cash loans,F,270000,983299.5,Pensioner,Secondary / secondary special,Separated,-21376,2
0,Cash loans,M,445500,1800000,Commercial associate,Higher education,Married,-19464,1
0,Cash loans,F,108000,630000,Pensioner,Secondary / secondary special,Single / not married,-20439,2
0,Cash loans,F,67500,654498,Working,Secondary / secondary special,Married,-10888,3
